OpenROAD e69d93ffb92e02e755ed4277376296f3deaaa8d9 
Features included (+) or not (-): +GPU +GUI +Python
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO ORD-0030] Using 8 thread(s).
source /home/fetzfs_projects/MLBuf/flows/OpenROAD-flow-scripts/flow/platforms/nangate45/setRC.tcl
Perform port buffering...
[INFO RSZ-0027] Inserted 19 input buffers.
[INFO RSZ-0028] Inserted 26 output buffers.
Perform buffer insertion and gate resizing...
repair_design -verbose
[INFO RSZ-0058] Using max wire length 640um.
Iteration | Resized | Buffers | Nets repaired | Remaining
    67900 |    1943 |      12 |         10980 |     12520
    68000 |    1944 |      12 |         11053 |     12420
    68100 |    1945 |      12 |         11125 |     12320
    68200 |    1945 |      12 |         11198 |     12220
    68300 |    1958 |      14 |         11262 |     12120
    68400 |    1958 |      14 |         11333 |     12020
    68500 |    1960 |      14 |         11407 |     11920
    68600 |    1965 |      14 |         11477 |     11820
    68700 |    1987 |      27 |         11522 |     11720
    68800 |    1987 |      27 |         11620 |     11620
    68900 |    1991 |      27 |         11720 |     11520
    69000 |    2001 |      27 |         11820 |     11420
    69100 |    2005 |      27 |         11920 |     11320
    69200 |    2042 |      27 |         12020 |     11220
    69300 |    2059 |      27 |         12119 |     11120
    69400 |    2069 |      27 |         12147 |     11020
    69500 |    2078 |      27 |         12247 |     10920
    69600 |    2084 |      27 |         12347 |     10820
    69700 |    2099 |      27 |         12446 |     10720
    69800 |    2111 |      27 |         12546 |     10620
    69900 |    2126 |      27 |         12646 |     10520
    70000 |    2141 |      27 |         12746 |     10420
    70100 |    2161 |      27 |         12846 |     10320
    70200 |    2175 |      27 |         12946 |     10220
    70300 |    2187 |      27 |         13046 |     10120
    70400 |    2197 |      27 |         13146 |     10020
    70500 |    2237 |      27 |         13246 |      9920
    70600 |    2254 |      27 |         13346 |      9820
    70700 |    2279 |      27 |         13446 |      9720
    70800 |    2298 |      27 |         13546 |      9620
    70900 |    2318 |      27 |         13646 |      9520
    71000 |    2348 |      27 |         13745 |      9420
    71100 |    2372 |      27 |         13845 |      9320
    71200 |    2399 |      27 |         13944 |      9220
    71300 |    2428 |      27 |         14044 |      9120
    71400 |    2450 |      27 |         14144 |      9020
    71500 |    2486 |      27 |         14244 |      8920
    71600 |    2503 |      27 |         14322 |      8820
    71700 |    2503 |      27 |         14322 |      8720
    71800 |    2503 |      27 |         14322 |      8620
    71900 |    2503 |      27 |         14322 |      8520
    72000 |    2503 |      27 |         14322 |      8420
    72100 |    2504 |      27 |         14322 |      8320
    72200 |    2505 |      27 |         14322 |      8220
    72300 |    2505 |      27 |         14322 |      8120
    72400 |    2505 |      27 |         14322 |      8020
    72500 |    2505 |      27 |         14322 |      7920
    72600 |    2505 |      27 |         14322 |      7820
    72700 |    2505 |      27 |         14322 |      7720
    72800 |    2505 |      27 |         14322 |      7620
    72900 |    2505 |      27 |         14322 |      7520
    73000 |    2505 |      27 |         14322 |      7420
    73100 |    2505 |      27 |         14322 |      7320
    73200 |    2505 |      27 |         14322 |      7220
    73300 |    2505 |      27 |         14322 |      7120
    73400 |    2505 |      27 |         14322 |      7020
    73500 |    2505 |      27 |         14322 |      6920
    73600 |    2505 |      27 |         14322 |      6820
    73700 |    2505 |      27 |         14322 |      6720
    73800 |    2505 |      27 |         14322 |      6620
    73900 |    2505 |      27 |         14322 |      6520
    74000 |    2505 |      27 |         14322 |      6420
    74100 |    2505 |      27 |         14322 |      6320
    74200 |    2505 |      27 |         14322 |      6220
    74300 |    2505 |      27 |         14322 |      6120
    74400 |    2505 |      27 |         14322 |      6020
    74500 |    2510 |      79 |         14329 |      5920
    74600 |    2510 |     138 |         14334 |      5820
    74700 |    2510 |     138 |         14334 |      5720
    74800 |    2510 |     138 |         14334 |      5620
    74900 |    2510 |     138 |         14334 |      5520
    75000 |    2510 |     138 |         14334 |      5420
    75100 |    2510 |     138 |         14334 |      5320
    75200 |    2510 |     138 |         14334 |      5220
    75300 |    2510 |     138 |         14334 |      5120
    75400 |    2510 |     138 |         14334 |      5020
    75500 |    2510 |     138 |         14334 |      4920
    75600 |    2510 |     138 |         14334 |      4820
    75700 |    2510 |     138 |         14334 |      4720
    75800 |    2510 |     138 |         14334 |      4620
    75900 |    2510 |     138 |         14334 |      4520
    76000 |    2510 |     138 |         14334 |      4420
    76100 |    2510 |     138 |         14334 |      4320
    76200 |    2510 |     138 |         14334 |      4220
    76300 |    2510 |     138 |         14334 |      4120
    76400 |    2510 |     138 |         14334 |      4020
    76500 |    2510 |     138 |         14334 |      3920
    76600 |    2510 |     138 |         14334 |      3820
    76700 |    2510 |     138 |         14334 |      3720
    76800 |    2510 |     138 |         14334 |      3620
    76900 |    2510 |     138 |         14334 |      3520
    77000 |    2510 |     138 |         14334 |      3420
    77100 |    2510 |     138 |         14334 |      3320
    77200 |    2510 |     138 |         14334 |      3220
    77300 |    2510 |     138 |         14334 |      3120
    77400 |    2510 |     138 |         14334 |      3020
    77500 |    2510 |     138 |         14334 |      2920
    77600 |    2510 |     138 |         14334 |      2820
    77700 |    2510 |     138 |         14334 |      2720
    77800 |    2510 |     138 |         14334 |      2620
    77900 |    2510 |     138 |         14334 |      2520
    78000 |    2510 |     138 |         14334 |      2420
    78100 |    2510 |     138 |         14334 |      2320
    78200 |    2510 |     138 |         14334 |      2220
    78300 |    2510 |     138 |         14334 |      2120
    78400 |    2510 |     138 |         14334 |      2020
    78500 |    2510 |     138 |         14334 |      1920
    78600 |    2510 |     138 |         14334 |      1820
    78700 |    2510 |     138 |         14334 |      1720
    78800 |    2510 |     138 |         14334 |      1620
    78900 |    2510 |     138 |         14334 |      1520
    79000 |    2510 |     138 |         14334 |      1420
    79100 |    2510 |     138 |         14334 |      1320
    79200 |    2510 |     138 |         14334 |      1220
    79300 |    2510 |     138 |         14334 |      1120
    79400 |    2510 |     138 |         14334 |      1020
    79500 |    2510 |     138 |         14334 |       920
    79600 |    2510 |     138 |         14334 |       820
    79700 |    2510 |     138 |         14334 |       720
    79800 |    2510 |     138 |         14334 |       620
    79900 |    2510 |     138 |         14334 |       520
    80000 |    2510 |     138 |         14334 |       420
    80100 |    2510 |     138 |         14334 |       320
    80200 |    2510 |     138 |         14334 |       220
    80300 |    2510 |     138 |         14334 |       120
    80400 |    2517 |     189 |         14341 |        20
    final |    2517 |     189 |         14341 |         0
---------------------------------------------------------
[INFO RSZ-0034] Found 14338 slew violations.
[INFO RSZ-0036] Found 20 capacitance violations.
[INFO RSZ-0037] Found 1 long wires.
[INFO RSZ-0038] Inserted 189 buffers in 14341 nets.
[INFO RSZ-0039] Resized 2517 instances.
Took 15 seconds: repair_design -verbose
Repair tie lo fanout...
[INFO RSZ-0042] Inserted 1 tie LOGIC0_X1 instances.
Repair tie hi fanout...
Floating nets: 
Report metrics stage 3, resizer...

==========================================================================
resizer report_design_area
--------------------------------------------------------------------------
Design area 107108 u^2 46% utilization.
Instance count before 65447, after 65681
Pin count before 213149, after 213617
Elapsed time: 1:06.84[h:]min:sec. CPU time: user 88.44 sys 17.02 (157%). Peak memory: 579180KB.
