OpenROAD e69d93ffb92e02e755ed4277376296f3deaaa8d9 
Features included (+) or not (-): +GPU +GUI +Python
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO ORD-0030] Using 8 thread(s).
source /home/fetzfs_projects/MLBuf/flows/OpenROAD-flow-scripts/flow/platforms/nangate45/setRC.tcl
Perform port buffering...
[INFO RSZ-0027] Inserted 212 input buffers.
[INFO RSZ-0028] Inserted 224 output buffers.
Perform buffer insertion and gate resizing...
repair_design -verbose
[INFO RSZ-0058] Using max wire length 640um.
Iteration | Resized | Buffers | Nets repaired | Remaining
    13600 |     695 |     205 |            73 |    160590
    13700 |     700 |     205 |            73 |    160490
    13800 |     709 |     205 |            73 |    160390
    13900 |     715 |     206 |            74 |    160290
    14000 |     718 |     206 |            74 |    160190
    14100 |     718 |     207 |            75 |    160090
    14200 |     722 |     209 |            77 |    159990
    14300 |     722 |     209 |            77 |    159890
    14400 |     722 |     209 |            77 |    159790
    14500 |     722 |     209 |            77 |    159690
    14600 |     722 |     209 |            77 |    159590
    14700 |     722 |     209 |            77 |    159490
    14800 |     722 |     209 |            77 |    159390
    14900 |     723 |     209 |            77 |    159290
    15000 |     729 |     210 |            78 |    159190
    15100 |     734 |     210 |            78 |    159090
    15200 |     734 |     210 |            78 |    158990
    15300 |     734 |     210 |            78 |    158890
    15400 |     734 |     223 |            83 |    158790
    15500 |     736 |     223 |            83 |    158690
    15600 |     736 |     223 |            83 |    158590
    15700 |     741 |     223 |            84 |    158490
    15800 |     742 |     233 |            89 |    158390
    15900 |     743 |     233 |            89 |    158290
    16000 |     743 |     233 |            89 |    158190
    16100 |     745 |     235 |            90 |    158090
    16200 |     746 |     235 |            90 |    157990
    16300 |     749 |     239 |            91 |    157890
    16400 |     753 |     239 |            91 |    157790
    16500 |     753 |     239 |            91 |    157690
    16600 |     753 |     239 |            91 |    157590
    16700 |     753 |     239 |            91 |    157490
    16800 |     756 |     239 |            91 |    157390
    16900 |     758 |     239 |            91 |    157290
    17000 |     764 |     239 |            91 |    157190
    17100 |     764 |     239 |            91 |    157090
    17200 |     764 |     239 |            91 |    156990
    17300 |     764 |     239 |            91 |    156890
    17400 |     764 |     239 |            91 |    156790
    17500 |     764 |     239 |            91 |    156690
    17600 |     764 |     239 |            91 |    156590
    17700 |     764 |     239 |            91 |    156490
    17800 |     764 |     239 |            91 |    156390
    17900 |     764 |     239 |            91 |    156290
    18000 |     764 |     239 |            91 |    156190
    18100 |     764 |     239 |            91 |    156090
    18200 |     764 |     239 |            91 |    155990
    18300 |     764 |     239 |            91 |    155890
    18400 |     764 |     239 |            91 |    155790
    18500 |     764 |     239 |            91 |    155690
    18600 |     764 |     239 |            91 |    155590
    18700 |     764 |     241 |            92 |    155490
    18800 |     764 |     241 |            92 |    155390
    18900 |     764 |     241 |            92 |    155290
    19000 |     764 |     241 |            92 |    155190
    19100 |     764 |     241 |            92 |    155090
    19200 |     764 |     241 |            92 |    154990
    19300 |     764 |     241 |            92 |    154890
    19400 |     764 |     241 |            92 |    154790
    19500 |     773 |     241 |            92 |    154690
    19600 |     780 |     241 |            92 |    154590
    19700 |     784 |     241 |            92 |    154490
    19800 |     787 |     241 |            92 |    154390
    19900 |     787 |     241 |            92 |    154290
    20000 |     787 |     241 |            92 |    154190
    20100 |     787 |     241 |            92 |    154090
    20200 |     787 |     243 |            93 |    153990
    20300 |     787 |     245 |            94 |    153890
    20400 |     787 |     249 |            96 |    153790
    20500 |     787 |     255 |            99 |    153690
    20600 |     787 |     255 |            99 |    153590
    20700 |     787 |     263 |           103 |    153490
    20800 |     791 |     267 |           105 |    153390
    20900 |     792 |     267 |           105 |    153290
    21000 |     794 |     267 |           105 |    153190
    21100 |     795 |     267 |           105 |    153090
    21200 |     795 |     267 |           105 |    152990
    21300 |     795 |     267 |           105 |    152890
    21400 |     798 |     270 |           107 |    152790
    21500 |     802 |     270 |           107 |    152690
    21600 |     805 |     270 |           107 |    152590
    21700 |     805 |     270 |           107 |    152490
    21800 |     805 |     270 |           107 |    152390
    21900 |     805 |     286 |           112 |    152290
    22000 |     805 |     290 |           114 |    152190
    22100 |     808 |     292 |           115 |    152090
    22200 |     808 |     292 |           115 |    151990
    22300 |     808 |     292 |           115 |    151890
    22400 |     809 |     305 |           117 |    151790
    22500 |     809 |     305 |           117 |    151690
    22600 |     809 |     305 |           117 |    151590
    22700 |     809 |     307 |           118 |    151490
    22800 |     809 |     312 |           120 |    151390
    22900 |     809 |     316 |           122 |    151290
    23000 |     811 |     316 |           122 |    151190
    23100 |     813 |     338 |           129 |    151090
    23200 |     813 |     338 |           129 |    150990
    23300 |     814 |     356 |           151 |    150890
    23400 |     821 |     584 |           204 |    150790
    23500 |     822 |     897 |           280 |    150690
    23600 |     823 |     897 |           280 |    150590
    23700 |     823 |     897 |           280 |    150490
    23800 |     823 |     897 |           280 |    150390
    23900 |     823 |     897 |           280 |    150290
    24000 |     823 |     897 |           280 |    150190
    24100 |     823 |     897 |           280 |    150090
    24200 |     823 |     897 |           280 |    149990
    24300 |     823 |     897 |           280 |    149890
    24400 |     823 |     897 |           280 |    149790
    24500 |     823 |     897 |           280 |    149690
    24600 |     823 |     897 |           280 |    149590
    24700 |     830 |     918 |           292 |    149490
    24800 |     830 |     930 |           304 |    149390
    24900 |     833 |     949 |           315 |    149290
    25000 |     843 |     949 |           315 |    149190
    25100 |     851 |     949 |           315 |    149090
    25200 |     854 |     969 |           325 |    148990
    25300 |     864 |     971 |           327 |    148890
    25400 |     864 |     971 |           327 |    148790
    25500 |     864 |     971 |           327 |    148690
    25600 |     864 |     971 |           327 |    148590
    25700 |     864 |     971 |           327 |    148490
    25800 |     883 |    1207 |           379 |    148390
    25900 |     889 |    1207 |           379 |    148290
    26000 |     889 |    1208 |           380 |    148190
    26100 |     889 |    1208 |           380 |    148090
    26200 |     889 |    1208 |           380 |    147990
    26300 |     892 |    1208 |           380 |    147890
    26400 |     895 |    1208 |           380 |    147790
    26500 |     900 |    1208 |           380 |    147690
    26600 |     905 |    1214 |           381 |    147590
    26700 |     905 |    1215 |           382 |    147490
    26800 |     905 |    1217 |           383 |    147390
    26900 |     910 |    1219 |           385 |    147290
    27000 |     919 |    1227 |           387 |    147190
    27100 |     926 |    1227 |           387 |    147090
    27200 |     929 |    1227 |           387 |    146990
    27300 |     929 |    1227 |           387 |    146890
    27400 |     930 |    1227 |           387 |    146790
    27500 |     930 |    1227 |           387 |    146690
    27600 |     930 |    1227 |           387 |    146590
    27700 |     933 |    1228 |           388 |    146490
    27800 |     933 |    1228 |           388 |    146390
    27900 |     940 |    1228 |           388 |    146290
    28000 |     951 |    1228 |           388 |    146190
    28100 |     954 |    1230 |           390 |    146090
    28200 |     955 |    1230 |           390 |    145990
    28300 |     955 |    1230 |           390 |    145890
    28400 |     955 |    1230 |           390 |    145790
    28500 |     956 |    1230 |           390 |    145690
    28600 |     956 |    1230 |           390 |    145590
    28700 |     956 |    1234 |           392 |    145490
    28800 |     962 |    1234 |           394 |    145390
    28900 |     969 |    1234 |           395 |    145290
    29000 |     972 |    1234 |           395 |    145190
    29100 |     975 |    1234 |           395 |    145090
    29200 |     986 |    1234 |           395 |    144990
    29300 |     986 |    1234 |           395 |    144890
    29400 |     986 |    1236 |           396 |    144790
    29500 |     986 |    1236 |           396 |    144690
    29600 |     991 |    1236 |           396 |    144590
    29700 |     991 |    1237 |           397 |    144490
    29800 |     995 |    1237 |           397 |    144390
    29900 |     997 |    1240 |           398 |    144290
    30000 |     997 |    1240 |           398 |    144190
    30100 |     997 |    1240 |           398 |    144090
    30200 |    1003 |    1243 |           399 |    143990
    30300 |    1010 |    1243 |           399 |    143890
    30400 |    1013 |    1243 |           399 |    143790
    30500 |    1030 |    1243 |           399 |    143690
    30600 |    1051 |    1243 |           399 |    143590
    30700 |    1051 |    1243 |           399 |    143490
    30800 |    1051 |    1243 |           399 |    143390
    30900 |    1051 |    1245 |           400 |    143290
    31000 |    1052 |    1247 |           401 |    143190
    31100 |    1052 |    1247 |           401 |    143090
    31200 |    1052 |    1247 |           401 |    142990
    31300 |    1052 |    1248 |           402 |    142890
    31400 |    1052 |    1250 |           403 |    142790
    31500 |    1059 |    1250 |           403 |    142690
    31600 |    1063 |    1261 |           410 |    142590
    31700 |    1070 |    1265 |           413 |    142490
    31800 |    1070 |    1265 |           413 |    142390
    31900 |    1070 |    1265 |           413 |    142290
    32000 |    1070 |    1265 |           416 |    142190
    32100 |    1070 |    1267 |           422 |    142090
    32200 |    1073 |    1270 |           424 |    141990
    32300 |    1074 |    1270 |           424 |    141890
    32400 |    1079 |    1270 |           424 |    141790
    32500 |    1084 |    1270 |           424 |    141690
    32600 |    1084 |    1270 |           424 |    141590
    32700 |    1084 |    1270 |           424 |    141490
    32800 |    1084 |    1272 |           425 |    141390
    32900 |    1084 |    1274 |           426 |    141290
    33000 |    1084 |    1274 |           426 |    141190
    33100 |    1084 |    1274 |           426 |    141090
    33200 |    1084 |    1274 |           426 |    140990
    33300 |    1084 |    1274 |           426 |    140890
    33400 |    1084 |    1274 |           426 |    140790
    33500 |    1084 |    1274 |           426 |    140690
    33600 |    1084 |    1276 |           427 |    140590
    33700 |    1084 |    1276 |           427 |    140490
    33800 |    1084 |    1276 |           427 |    140390
    33900 |    1085 |    1276 |           427 |    140290
    34000 |    1093 |    1276 |           427 |    140190
    34100 |    1099 |    1276 |           427 |    140090
    34200 |    1103 |    1340 |           436 |    139990
    34300 |    1106 |    1360 |           439 |    139890
    34400 |    1112 |    1360 |           439 |    139790
    34500 |    1116 |    1360 |           439 |    139690
    34600 |    1119 |    1360 |           439 |    139590
    34700 |    1120 |    1360 |           439 |    139490
    34800 |    1125 |    1372 |           443 |    139390
    34900 |    1132 |    1374 |           445 |    139290
    35000 |    1138 |    1374 |           445 |    139190
    35100 |    1144 |    1374 |           445 |    139090
    35200 |    1146 |    1374 |           445 |    138990
    35300 |    1154 |    1376 |           447 |    138890
    35400 |    1155 |    1382 |           451 |    138790
    35500 |    1163 |    1388 |           453 |    138690
    35600 |    1168 |    1388 |           453 |    138590
    35700 |    1168 |    1388 |           453 |    138490
    35800 |    1168 |    1388 |           453 |    138390
    35900 |    1169 |    1388 |           453 |    138290
    36000 |    1169 |    1388 |           453 |    138190
    36100 |    1169 |    1388 |           453 |    138090
    36200 |    1169 |    1388 |           453 |    137990
    36300 |    1169 |    1388 |           453 |    137890
    36400 |    1169 |    1388 |           453 |    137790
    36500 |    1169 |    1388 |           453 |    137690
    36600 |    1169 |    1388 |           453 |    137590
    36700 |    1169 |    1388 |           453 |    137490
    36800 |    1169 |    1388 |           453 |    137390
    36900 |    1169 |    1388 |           453 |    137290
    37000 |    1169 |    1388 |           453 |    137190
    37100 |    1169 |    1388 |           453 |    137090
    37200 |    1169 |    1388 |           453 |    136990
    37300 |    1169 |    1388 |           453 |    136890
    37400 |    1169 |    1388 |           453 |    136790
    37500 |    1169 |    1388 |           453 |    136690
    37600 |    1169 |    1388 |           453 |    136590
    37700 |    1169 |    1388 |           453 |    136490
    37800 |    1169 |    1388 |           453 |    136390
    37900 |    1169 |    1388 |           453 |    136290
    38000 |    1169 |    1388 |           453 |    136190
    38100 |    1169 |    1388 |           453 |    136090
    38200 |    1169 |    1388 |           453 |    135990
    38300 |    1169 |    1388 |           453 |    135890
    38400 |    1169 |    1388 |           453 |    135790
    38500 |    1169 |    1388 |           453 |    135690
    38600 |    1169 |    1388 |           453 |    135590
    38700 |    1169 |    1388 |           453 |    135490
